date,Coronavirus_unscaled,Coronavirus_monthly,isPartial,scale,Coronavirus
2015-03-10,14,0.0,,0.0,0.0
2015-03-11,0,0.0,,0.0,0.0
2015-03-12,0,0.0,,0.0,0.0
2015-03-13,15,0.0,,0.0,0.0
2015-03-14,0,0.0,,0.0,0.0
2015-03-15,0,0.0,,0.0,0.0
2015-03-16,15,0.0,,0.0,0.0
2015-03-17,43,0.0,,0.0,0.0
2015-03-18,29,0.0,,0.0,0.0
2015-03-19,100,0.0,,0.0,0.0
2015-03-20,15,0.0,,0.0,0.0
2015-03-21,18,0.0,,0.0,0.0
2015-03-22,18,0.0,,0.0,0.0
2015-03-23,14,0.0,,0.0,0.0
2015-03-24,14,0.0,,0.0,0.0
2015-03-25,24,0.0,,0.0,0.0
2015-03-26,0,0.0,,0.0,0.0
2015-03-27,0,0.0,,0.0,0.0
2015-03-28,20,0.0,,0.0,0.0
2015-03-29,0,0.0,,0.0,0.0
2015-03-30,29,0.0,,0.0,0.0
2015-03-31,14,0.0,,0.0,0.0
2015-04-01,0,0.0,False,0.0,0.0
2015-04-02,78,0.0,,0.0,0.0
2015-04-03,0,0.0,,0.0,0.0
2015-04-04,32,0.0,,0.0,0.0
2015-04-05,34,0.0,,0.0,0.0
2015-04-06,0,0.0,,0.0,0.0
2015-04-07,0,0.0,,0.0,0.0
2015-04-08,0,0.0,,0.0,0.0
2015-04-09,25,0.0,,0.0,0.0
2015-04-10,0,0.0,,0.0,0.0
2015-04-11,32,0.0,,0.0,0.0
2015-04-12,32,0.0,,0.0,0.0
2015-04-13,25,0.0,,0.0,0.0
2015-04-14,48,0.0,,0.0,0.0
2015-04-15,73,0.0,,0.0,0.0
2015-04-16,0,0.0,,0.0,0.0
2015-04-17,52,0.0,,0.0,0.0
2015-04-18,33,0.0,,0.0,0.0
2015-04-19,0,0.0,,0.0,0.0
2015-04-20,24,0.0,,0.0,0.0
2015-04-21,25,0.0,,0.0,0.0
2015-04-22,25,0.0,,0.0,0.0
2015-04-23,0,0.0,,0.0,0.0
2015-04-24,0,0.0,,0.0,0.0
2015-04-25,32,0.0,,0.0,0.0
2015-04-26,33,0.0,,0.0,0.0
2015-04-27,25,0.0,,0.0,0.0
2015-04-28,24,0.0,,0.0,0.0
2015-04-29,0,0.0,,0.0,0.0
2015-04-30,100,0.0,,0.0,0.0
2015-05-01,97,0.0,False,0.0,0.0
2015-05-02,62,0.0,,0.0,0.0
2015-05-03,0,0.0,,0.0,0.0
2015-05-04,0,0.0,,0.0,0.0
2015-05-05,92,0.0,,0.0,0.0
2015-05-06,47,0.0,,0.0,0.0
2015-05-07,0,0.0,,0.0,0.0
2015-05-08,0,0.0,,0.0,0.0
2015-05-09,63,0.0,,0.0,0.0
2015-05-10,0,0.0,,0.0,0.0
2015-05-11,48,0.0,,0.0,0.0
2015-05-12,47,0.0,,0.0,0.0
2015-05-13,94,0.0,,0.0,0.0
2015-05-14,48,0.0,,0.0,0.0
2015-05-15,0,0.0,,0.0,0.0
2015-05-16,0,0.0,,0.0,0.0
2015-05-17,63,0.0,,0.0,0.0
2015-05-18,0,0.0,,0.0,0.0
2015-05-19,47,0.0,,0.0,0.0
2015-05-20,0,0.0,,0.0,0.0
2015-05-21,100,0.0,,0.0,0.0
2015-05-22,0,0.0,,0.0,0.0
2015-05-23,0,0.0,,0.0,0.0
2015-05-24,0,0.0,,0.0,0.0
2015-05-25,0,0.0,,0.0,0.0
2015-05-26,48,0.0,,0.0,0.0
2015-05-27,95,0.0,,0.0,0.0
2015-05-28,99,0.0,,0.0,0.0
2015-05-29,51,0.0,,0.0,0.0
2015-05-30,0,0.0,,0.0,0.0
2015-05-31,63,0.0,,0.0,0.0
2015-06-01,38,0.0,False,0.0,0.0
2015-06-02,38,0.0,,0.0,0.0
2015-06-03,20,0.0,,0.0,0.0
2015-06-04,20,0.0,,0.0,0.0
2015-06-05,21,0.0,,0.0,0.0
2015-06-06,25,0.0,,0.0,0.0
2015-06-07,26,0.0,,0.0,0.0
2015-06-08,20,0.0,,0.0,0.0
2015-06-09,39,0.0,,0.0,0.0
2015-06-10,80,0.0,,0.0,0.0
2015-06-11,80,0.0,,0.0,0.0
2015-06-12,0,0.0,,0.0,0.0
2015-06-13,0,0.0,,0.0,0.0
2015-06-14,26,0.0,,0.0,0.0
2015-06-15,20,0.0,,0.0,0.0
2015-06-16,59,0.0,,0.0,0.0
2015-06-17,20,0.0,,0.0,0.0
2015-06-18,100,0.0,,0.0,0.0
2015-06-19,21,0.0,,0.0,0.0
2015-06-20,25,0.0,,0.0,0.0
2015-06-21,0,0.0,,0.0,0.0
2015-06-22,0,0.0,,0.0,0.0
2015-06-23,20,0.0,,0.0,0.0
2015-06-24,0,0.0,,0.0,0.0
2015-06-25,20,0.0,,0.0,0.0
2015-06-26,0,0.0,,0.0,0.0
2015-06-27,25,0.0,,0.0,0.0
2015-06-28,0,0.0,,0.0,0.0
2015-06-29,0,0.0,,0.0,0.0
2015-06-30,0,0.0,,0.0,0.0
2015-07-01,0,0.0,False,0.0,0.0
2015-07-02,0,0.0,,0.0,0.0
2015-07-03,0,0.0,,0.0,0.0
2015-07-04,0,0.0,,0.0,0.0
2015-07-05,47,0.0,,0.0,0.0
2015-07-06,33,0.0,,0.0,0.0
2015-07-07,66,0.0,,0.0,0.0
2015-07-08,0,0.0,,0.0,0.0
2015-07-09,33,0.0,,0.0,0.0
2015-07-10,35,0.0,,0.0,0.0
2015-07-11,0,0.0,,0.0,0.0
2015-07-12,85,0.0,,0.0,0.0
2015-07-13,33,0.0,,0.0,0.0
2015-07-14,65,0.0,,0.0,0.0
2015-07-15,33,0.0,,0.0,0.0
2015-07-16,0,0.0,,0.0,0.0
2015-07-17,35,0.0,,0.0,0.0
2015-07-18,0,0.0,,0.0,0.0
2015-07-19,45,0.0,,0.0,0.0
2015-07-20,34,0.0,,0.0,0.0
2015-07-21,33,0.0,,0.0,0.0
2015-07-22,33,0.0,,0.0,0.0
2015-07-23,100,0.0,,0.0,0.0
2015-07-24,0,0.0,,0.0,0.0
2015-07-25,42,0.0,,0.0,0.0
2015-07-26,0,0.0,,0.0,0.0
2015-07-27,33,0.0,,0.0,0.0
2015-07-28,99,0.0,,0.0,0.0
2015-07-29,33,0.0,,0.0,0.0
2015-07-30,99,0.0,,0.0,0.0
2015-07-31,0,0.0,,0.0,0.0
2015-08-01,0,0.0,False,0.0,0.0
2015-08-02,0,0.0,,0.0,0.0
2015-08-03,0,0.0,,0.0,0.0
2015-08-04,0,0.0,,0.0,0.0
2015-08-05,0,0.0,,0.0,0.0
2015-08-06,51,0.0,,0.0,0.0
2015-08-07,0,0.0,,0.0,0.0
2015-08-08,0,0.0,,0.0,0.0
2015-08-09,0,0.0,,0.0,0.0
2015-08-10,0,0.0,,0.0,0.0
2015-08-11,49,0.0,,0.0,0.0
2015-08-12,0,0.0,,0.0,0.0
2015-08-13,0,0.0,,0.0,0.0
2015-08-14,0,0.0,,0.0,0.0
2015-08-15,63,0.0,,0.0,0.0
2015-08-16,0,0.0,,0.0,0.0
2015-08-17,49,0.0,,0.0,0.0
2015-08-18,0,0.0,,0.0,0.0
2015-08-19,0,0.0,,0.0,0.0
2015-08-20,0,0.0,,0.0,0.0
2015-08-21,0,0.0,,0.0,0.0
2015-08-22,62,0.0,,0.0,0.0
2015-08-23,0,0.0,,0.0,0.0
2015-08-24,0,0.0,,0.0,0.0
2015-08-25,0,0.0,,0.0,0.0
2015-08-26,47,0.0,,0.0,0.0
2015-08-27,0,0.0,,0.0,0.0
2015-08-28,100,0.0,,0.0,0.0
2015-08-29,0,0.0,,0.0,0.0
2015-08-30,0,0.0,,0.0,0.0
2015-08-31,46,0.0,,0.0,0.0
2015-09-01,0,0.0,False,0.0,0.0
2015-09-02,34,0.0,,0.0,0.0
2015-09-03,100,0.0,,0.0,0.0
2015-09-04,0,0.0,,0.0,0.0
2015-09-05,0,0.0,,0.0,0.0
2015-09-06,0,0.0,,0.0,0.0
2015-09-07,41,0.0,,0.0,0.0
2015-09-08,0,0.0,,0.0,0.0
2015-09-09,65,0.0,,0.0,0.0
2015-09-10,0,0.0,,0.0,0.0
2015-09-11,67,0.0,,0.0,0.0
2015-09-12,42,0.0,,0.0,0.0
2015-09-13,42,0.0,,0.0,0.0
2015-09-14,0,0.0,,0.0,0.0
2015-09-15,32,0.0,,0.0,0.0
2015-09-16,0,0.0,,0.0,0.0
2015-09-17,0,0.0,,0.0,0.0
2015-09-18,34,0.0,,0.0,0.0
2015-09-19,43,0.0,,0.0,0.0
2015-09-20,42,0.0,,0.0,0.0
2015-09-21,65,0.0,,0.0,0.0
2015-09-22,32,0.0,,0.0,0.0
2015-09-23,0,0.0,,0.0,0.0
2015-09-24,33,0.0,,0.0,0.0
2015-09-25,0,0.0,,0.0,0.0
2015-09-26,0,0.0,,0.0,0.0
2015-09-27,0,0.0,,0.0,0.0
2015-09-28,0,0.0,,0.0,0.0
2015-09-29,32,0.0,,0.0,0.0
2015-09-30,32,0.0,,0.0,0.0
2015-10-01,49,0.0,False,0.0,0.0
2015-10-02,0,0.0,,0.0,0.0
2015-10-03,0,0.0,,0.0,0.0
2015-10-04,0,0.0,,0.0,0.0
2015-10-05,0,0.0,,0.0,0.0
2015-10-06,49,0.0,,0.0,0.0
2015-10-07,50,0.0,,0.0,0.0
2015-10-08,100,0.0,,0.0,0.0
2015-10-09,51,0.0,,0.0,0.0
2015-10-10,0,0.0,,0.0,0.0
2015-10-11,66,0.0,,0.0,0.0
2015-10-12,0,0.0,,0.0,0.0
2015-10-13,49,0.0,,0.0,0.0
2015-10-14,0,0.0,,0.0,0.0
2015-10-15,0,0.0,,0.0,0.0
2015-10-16,50,0.0,,0.0,0.0
2015-10-17,0,0.0,,0.0,0.0
2015-10-18,64,0.0,,0.0,0.0
2015-10-19,49,0.0,,0.0,0.0
2015-10-20,47,0.0,,0.0,0.0
2015-10-21,0,0.0,,0.0,0.0
2015-10-22,98,0.0,,0.0,0.0
2015-10-23,50,0.0,,0.0,0.0
2015-10-24,63,0.0,,0.0,0.0
2015-10-25,0,0.0,,0.0,0.0
2015-10-26,48,0.0,,0.0,0.0
2015-10-27,47,0.0,,0.0,0.0
2015-10-28,47,0.0,,0.0,0.0
2015-10-29,97,0.0,,0.0,0.0
2015-10-30,51,0.0,,0.0,0.0
2015-10-31,0,0.0,,0.0,0.0
2015-11-01,45,0.0,False,0.0,0.0
2015-11-02,65,0.0,,0.0,0.0
2015-11-03,32,0.0,,0.0,0.0
2015-11-04,33,0.0,,0.0,0.0
2015-11-05,66,0.0,,0.0,0.0
2015-11-06,0,0.0,,0.0,0.0
2015-11-07,0,0.0,,0.0,0.0
2015-11-08,0,0.0,,0.0,0.0
2015-11-09,0,0.0,,0.0,0.0
2015-11-10,65,0.0,,0.0,0.0
2015-11-11,34,0.0,,0.0,0.0
2015-11-12,34,0.0,,0.0,0.0
2015-11-13,0,0.0,,0.0,0.0
2015-11-14,0,0.0,,0.0,0.0
2015-11-15,0,0.0,,0.0,0.0
2015-11-16,66,0.0,,0.0,0.0
2015-11-17,33,0.0,,0.0,0.0
2015-11-18,33,0.0,,0.0,0.0
2015-11-19,100,0.0,,0.0,0.0
2015-11-20,0,0.0,,0.0,0.0
2015-11-21,43,0.0,,0.0,0.0
2015-11-22,0,0.0,,0.0,0.0
2015-11-23,0,0.0,,0.0,0.0
2015-11-24,0,0.0,,0.0,0.0
2015-11-25,0,0.0,,0.0,0.0
2015-11-26,44,0.0,,0.0,0.0
2015-11-27,82,0.0,,0.0,0.0
2015-11-28,0,0.0,,0.0,0.0
2015-11-29,0,0.0,,0.0,0.0
2015-11-30,31,0.0,,0.0,0.0
2015-12-01,32,0.0,False,0.0,0.0
2015-12-02,0,0.0,,0.0,0.0
2015-12-03,0,0.0,,0.0,0.0
2015-12-04,0,0.0,,0.0,0.0
2015-12-05,65,0.0,,0.0,0.0
2015-12-06,0,0.0,,0.0,0.0
2015-12-07,0,0.0,,0.0,0.0
2015-12-08,48,0.0,,0.0,0.0
2015-12-09,16,0.0,,0.0,0.0
2015-12-10,0,0.0,,0.0,0.0
2015-12-11,34,0.0,,0.0,0.0
2015-12-12,0,0.0,,0.0,0.0
2015-12-13,42,0.0,,0.0,0.0
2015-12-14,0,0.0,,0.0,0.0
2015-12-15,17,0.0,,0.0,0.0
2015-12-16,0,0.0,,0.0,0.0
2015-12-17,18,0.0,,0.0,0.0
2015-12-18,0,0.0,,0.0,0.0
2015-12-19,0,0.0,,0.0,0.0
2015-12-20,0,0.0,,0.0,0.0
2015-12-21,19,0.0,,0.0,0.0
2015-12-22,38,0.0,,0.0,0.0
2015-12-23,59,0.0,,0.0,0.0
2015-12-24,23,0.0,,0.0,0.0
2015-12-25,0,0.0,,0.0,0.0
2015-12-26,0,0.0,,0.0,0.0
2015-12-27,89,0.0,,0.0,0.0
2015-12-28,0,0.0,,0.0,0.0
2015-12-29,0,0.0,,0.0,0.0
2015-12-30,57,0.0,,0.0,0.0
2015-12-31,100,0.0,,0.0,0.0
2016-01-01,80,0.0,False,0.0,0.0
2016-01-02,47,0.0,,0.0,0.0
2016-01-03,0,0.0,,0.0,0.0
2016-01-04,20,0.0,,0.0,0.0
2016-01-05,20,0.0,,0.0,0.0
2016-01-06,20,0.0,,0.0,0.0
2016-01-07,39,0.0,,0.0,0.0
2016-01-08,20,0.0,,0.0,0.0
2016-01-09,46,0.0,,0.0,0.0
2016-01-10,0,0.0,,0.0,0.0
2016-01-11,19,0.0,,0.0,0.0
2016-01-12,19,0.0,,0.0,0.0
2016-01-13,98,0.0,,0.0,0.0
2016-01-14,37,0.0,,0.0,0.0
2016-01-15,100,0.0,,0.0,0.0
2016-01-16,69,0.0,,0.0,0.0
2016-01-17,23,0.0,,0.0,0.0
2016-01-18,61,0.0,,0.0,0.0
2016-01-19,38,0.0,,0.0,0.0
2016-01-20,78,0.0,,0.0,0.0
2016-01-21,97,0.0,,0.0,0.0
2016-01-22,0,0.0,,0.0,0.0
2016-01-23,68,0.0,,0.0,0.0
2016-01-24,91,0.0,,0.0,0.0
2016-01-25,57,0.0,,0.0,0.0
2016-01-26,77,0.0,,0.0,0.0
2016-01-27,19,0.0,,0.0,0.0
2016-01-28,0,0.0,,0.0,0.0
2016-01-29,40,0.0,,0.0,0.0
2016-01-30,23,0.0,,0.0,0.0
2016-01-31,46,0.0,,0.0,0.0
2016-02-01,0,0.0,False,0.0,0.0
2016-02-02,32,0.0,,0.0,0.0
2016-02-03,17,0.0,,0.0,0.0
2016-02-04,0,0.0,,0.0,0.0
2016-02-05,34,0.0,,0.0,0.0
2016-02-06,100,0.0,,0.0,0.0
2016-02-07,60,0.0,,0.0,0.0
2016-02-08,48,0.0,,0.0,0.0
2016-02-09,33,0.0,,0.0,0.0
2016-02-10,16,0.0,,0.0,0.0
2016-02-11,34,0.0,,0.0,0.0
2016-02-12,17,0.0,,0.0,0.0
2016-02-13,0,0.0,,0.0,0.0
2016-02-14,20,0.0,,0.0,0.0
2016-02-15,17,0.0,,0.0,0.0
2016-02-16,49,0.0,,0.0,0.0
2016-02-17,83,0.0,,0.0,0.0
2016-02-18,33,0.0,,0.0,0.0
2016-02-19,52,0.0,,0.0,0.0
2016-02-20,0,0.0,,0.0,0.0
2016-02-21,40,0.0,,0.0,0.0
2016-02-22,16,0.0,,0.0,0.0
2016-02-23,49,0.0,,0.0,0.0
2016-02-24,16,0.0,,0.0,0.0
2016-02-25,17,0.0,,0.0,0.0
2016-02-26,0,0.0,,0.0,0.0
2016-02-27,41,0.0,,0.0,0.0
2016-02-28,60,0.0,,0.0,0.0
2016-02-29,95,0.0,,0.0,0.0
2016-03-01,97,0.0,False,0.0,0.0
2016-03-02,16,0.0,,0.0,0.0
2016-03-03,99,0.0,,0.0,0.0
2016-03-04,84,0.0,,0.0,0.0
2016-03-05,0,0.0,,0.0,0.0
2016-03-06,59,0.0,,0.0,0.0
2016-03-07,33,0.0,,0.0,0.0
2016-03-08,33,0.0,,0.0,0.0
2016-03-09,66,0.0,,0.0,0.0
2016-03-10,17,0.0,,0.0,0.0
2016-03-11,52,0.0,,0.0,0.0
2016-03-12,100,0.0,,0.0,0.0
2016-03-13,0,0.0,,0.0,0.0
2016-03-14,33,0.0,,0.0,0.0
2016-03-15,33,0.0,,0.0,0.0
2016-03-16,66,0.0,,0.0,0.0
2016-03-17,67,0.0,,0.0,0.0
2016-03-18,18,0.0,,0.0,0.0
2016-03-19,20,0.0,,0.0,0.0
2016-03-20,20,0.0,,0.0,0.0
2016-03-21,17,0.0,,0.0,0.0
2016-03-22,51,0.0,,0.0,0.0
2016-03-23,0,0.0,,0.0,0.0
2016-03-24,17,0.0,,0.0,0.0
2016-03-25,36,0.0,,0.0,0.0
2016-03-26,0,0.0,,0.0,0.0
2016-03-27,0,0.0,,0.0,0.0
2016-03-28,17,0.0,,0.0,0.0
2016-03-29,33,0.0,,0.0,0.0
2016-03-30,85,0.0,,0.0,0.0
2016-03-31,34,0.0,,0.0,0.0
2016-04-01,52,0.0,False,0.0,0.0
2016-04-02,30,0.0,,0.0,0.0
2016-04-03,60,0.0,,0.0,0.0
2016-04-04,0,0.0,,0.0,0.0
2016-04-05,25,0.0,,0.0,0.0
2016-04-06,25,0.0,,0.0,0.0
2016-04-07,25,0.0,,0.0,0.0
2016-04-08,26,0.0,,0.0,0.0
2016-04-09,30,0.0,,0.0,0.0
2016-04-10,29,0.0,,0.0,0.0
2016-04-11,25,0.0,,0.0,0.0
2016-04-12,0,0.0,,0.0,0.0
2016-04-13,51,0.0,,0.0,0.0
2016-04-14,0,0.0,,0.0,0.0
2016-04-15,53,0.0,,0.0,0.0
2016-04-16,32,0.0,,0.0,0.0
2016-04-17,32,0.0,,0.0,0.0
2016-04-18,25,0.0,,0.0,0.0
2016-04-19,50,0.0,,0.0,0.0
2016-04-20,75,0.0,,0.0,0.0
2016-04-21,25,0.0,,0.0,0.0
2016-04-22,26,0.0,,0.0,0.0
2016-04-23,31,0.0,,0.0,0.0
2016-04-24,0,0.0,,0.0,0.0
2016-04-25,50,0.0,,0.0,0.0
2016-04-26,100,0.0,,0.0,0.0
2016-04-27,0,0.0,,0.0,0.0
2016-04-28,50,0.0,,0.0,0.0
2016-04-29,26,0.0,,0.0,0.0
2016-04-30,30,0.0,,0.0,0.0
2016-05-01,0,0.0,False,0.0,0.0
2016-05-02,40,0.0,,0.0,0.0
2016-05-03,0,0.0,,0.0,0.0
2016-05-04,40,0.0,,0.0,0.0
2016-05-05,82,0.0,,0.0,0.0
2016-05-06,0,0.0,,0.0,0.0
2016-05-07,50,0.0,,0.0,0.0
2016-05-08,0,0.0,,0.0,0.0
2016-05-09,41,0.0,,0.0,0.0
2016-05-10,40,0.0,,0.0,0.0
2016-05-11,41,0.0,,0.0,0.0
2016-05-12,83,0.0,,0.0,0.0
2016-05-13,85,0.0,,0.0,0.0
2016-05-14,50,0.0,,0.0,0.0
2016-05-15,100,0.0,,0.0,0.0
2016-05-16,0,0.0,,0.0,0.0
2016-05-17,40,0.0,,0.0,0.0
2016-05-18,41,0.0,,0.0,0.0
2016-05-19,41,0.0,,0.0,0.0
2016-05-20,0,0.0,,0.0,0.0
2016-05-21,0,0.0,,0.0,0.0
2016-05-22,0,0.0,,0.0,0.0
2016-05-23,41,0.0,,0.0,0.0
2016-05-24,0,0.0,,0.0,0.0
2016-05-25,0,0.0,,0.0,0.0
2016-05-26,42,0.0,,0.0,0.0
2016-05-27,44,0.0,,0.0,0.0
2016-05-28,52,0.0,,0.0,0.0
2016-05-29,53,0.0,,0.0,0.0
2016-05-30,0,0.0,,0.0,0.0
2016-05-31,0,0.0,,0.0,0.0
2016-06-01,100,0.0,False,0.0,0.0
2016-06-02,0,0.0,,0.0,0.0
2016-06-03,0,0.0,,0.0,0.0
2016-06-04,0,0.0,,0.0,0.0
2016-06-05,0,0.0,,0.0,0.0
2016-06-06,0,0.0,,0.0,0.0
2016-06-07,25,0.0,,0.0,0.0
2016-06-08,49,0.0,,0.0,0.0
2016-06-09,51,0.0,,0.0,0.0
2016-06-10,0,0.0,,0.0,0.0
2016-06-11,0,0.0,,0.0,0.0
2016-06-12,0,0.0,,0.0,0.0
2016-06-13,25,0.0,,0.0,0.0
2016-06-14,49,0.0,,0.0,0.0
2016-06-15,0,0.0,,0.0,0.0
2016-06-16,26,0.0,,0.0,0.0
2016-06-17,0,0.0,,0.0,0.0
2016-06-18,0,0.0,,0.0,0.0
2016-06-19,0,0.0,,0.0,0.0
2016-06-20,25,0.0,,0.0,0.0
2016-06-21,0,0.0,,0.0,0.0
2016-06-22,26,0.0,,0.0,0.0
2016-06-23,0,0.0,,0.0,0.0
2016-06-24,0,0.0,,0.0,0.0
2016-06-25,0,0.0,,0.0,0.0
2016-06-26,31,0.0,,0.0,0.0
2016-06-27,25,0.0,,0.0,0.0
2016-06-28,25,0.0,,0.0,0.0
2016-06-29,26,0.0,,0.0,0.0
2016-06-30,0,0.0,,0.0,0.0
2016-07-01,32,0.0,False,0.0,0.0
2016-07-02,37,0.0,,0.0,0.0
2016-07-03,39,0.0,,0.0,0.0
2016-07-04,0,0.0,,0.0,0.0
2016-07-05,100,0.0,,0.0,0.0
2016-07-06,0,0.0,,0.0,0.0
2016-07-07,95,0.0,,0.0,0.0
2016-07-08,32,0.0,,0.0,0.0
2016-07-09,73,0.0,,0.0,0.0
2016-07-10,0,0.0,,0.0,0.0
2016-07-11,0,0.0,,0.0,0.0
2016-07-12,32,0.0,,0.0,0.0
2016-07-13,32,0.0,,0.0,0.0
2016-07-14,31,0.0,,0.0,0.0
2016-07-15,0,0.0,,0.0,0.0
2016-07-16,0,0.0,,0.0,0.0
2016-07-17,38,0.0,,0.0,0.0
2016-07-18,0,0.0,,0.0,0.0
2016-07-19,63,0.0,,0.0,0.0
2016-07-20,0,0.0,,0.0,0.0
2016-07-21,0,0.0,,0.0,0.0
2016-07-22,97,0.0,,0.0,0.0
2016-07-23,0,0.0,,0.0,0.0
2016-07-24,37,0.0,,0.0,0.0
2016-07-25,0,0.0,,0.0,0.0
2016-07-26,0,0.0,,0.0,0.0
2016-07-27,31,0.0,,0.0,0.0
2016-07-28,62,0.0,,0.0,0.0
2016-07-29,0,0.0,,0.0,0.0
2016-07-30,0,0.0,,0.0,0.0
2016-07-31,72,0.0,,0.0,0.0
2016-08-01,0,0.0,False,0.0,0.0
2016-08-02,0,0.0,,0.0,0.0
2016-08-03,100,0.0,,0.0,0.0
2016-08-04,0,0.0,,0.0,0.0
2016-08-05,0,0.0,,0.0,0.0
2016-08-06,62,0.0,,0.0,0.0
2016-08-07,0,0.0,,0.0,0.0
2016-08-08,52,0.0,,0.0,0.0
2016-08-09,0,0.0,,0.0,0.0
2016-08-10,52,0.0,,0.0,0.0
2016-08-11,0,0.0,,0.0,0.0
2016-08-12,53,0.0,,0.0,0.0
2016-08-13,0,0.0,,0.0,0.0
2016-08-14,61,0.0,,0.0,0.0
2016-08-15,0,0.0,,0.0,0.0
2016-08-16,0,0.0,,0.0,0.0
2016-08-17,0,0.0,,0.0,0.0
2016-08-18,0,0.0,,0.0,0.0
2016-08-19,0,0.0,,0.0,0.0
2016-08-20,0,0.0,,0.0,0.0
2016-08-21,0,0.0,,0.0,0.0
2016-08-22,0,0.0,,0.0,0.0
2016-08-23,52,0.0,,0.0,0.0
2016-08-24,51,0.0,,0.0,0.0
2016-08-25,49,0.0,,0.0,0.0
2016-08-26,0,0.0,,0.0,0.0
2016-08-27,58,0.0,,0.0,0.0
2016-08-28,57,0.0,,0.0,0.0
2016-08-29,0,0.0,,0.0,0.0
2016-08-30,48,0.0,,0.0,0.0
2016-08-31,0,0.0,,0.0,0.0
2016-09-01,87,0.0,False,0.0,0.0
2016-09-02,90,0.0,,0.0,0.0
2016-09-03,0,0.0,,0.0,0.0
2016-09-04,53,0.0,,0.0,0.0
2016-09-05,0,0.0,,0.0,0.0
2016-09-06,85,0.0,,0.0,0.0
2016-09-07,84,0.0,,0.0,0.0
2016-09-08,43,0.0,,0.0,0.0
2016-09-09,0,0.0,,0.0,0.0
2016-09-10,100,0.0,,0.0,0.0
2016-09-11,0,0.0,,0.0,0.0
2016-09-12,42,0.0,,0.0,0.0
2016-09-13,42,0.0,,0.0,0.0
2016-09-14,43,0.0,,0.0,0.0
2016-09-15,0,0.0,,0.0,0.0
2016-09-16,44,0.0,,0.0,0.0
2016-09-17,51,0.0,,0.0,0.0
2016-09-18,0,0.0,,0.0,0.0
2016-09-19,0,0.0,,0.0,0.0
2016-09-20,42,0.0,,0.0,0.0
2016-09-21,0,0.0,,0.0,0.0
2016-09-22,0,0.0,,0.0,0.0
2016-09-23,44,0.0,,0.0,0.0
2016-09-24,52,0.0,,0.0,0.0
2016-09-25,0,0.0,,0.0,0.0
2016-09-26,83,0.0,,0.0,0.0
2016-09-27,0,0.0,,0.0,0.0
2016-09-28,85,0.0,,0.0,0.0
2016-09-29,0,0.0,,0.0,0.0
2016-09-30,0,0.0,,0.0,0.0
2016-10-01,0,0.0,False,0.0,0.0
2016-10-02,0,0.0,,0.0,0.0
2016-10-03,41,0.0,,0.0,0.0
2016-10-04,0,0.0,,0.0,0.0
2016-10-05,83,0.0,,0.0,0.0
2016-10-06,83,0.0,,0.0,0.0
2016-10-07,0,0.0,,0.0,0.0
2016-10-08,0,0.0,,0.0,0.0
2016-10-09,49,0.0,,0.0,0.0
2016-10-10,0,0.0,,0.0,0.0
2016-10-11,42,0.0,,0.0,0.0
2016-10-12,83,0.0,,0.0,0.0
2016-10-13,42,0.0,,0.0,0.0
2016-10-14,0,0.0,,0.0,0.0
2016-10-15,0,0.0,,0.0,0.0
2016-10-16,0,0.0,,0.0,0.0
2016-10-17,41,0.0,,0.0,0.0
2016-10-18,81,0.0,,0.0,0.0
2016-10-19,0,0.0,,0.0,0.0
2016-10-20,82,0.0,,0.0,0.0
2016-10-21,0,0.0,,0.0,0.0
2016-10-22,0,0.0,,0.0,0.0
2016-10-23,100,0.0,,0.0,0.0
2016-10-24,0,0.0,,0.0,0.0
2016-10-25,41,0.0,,0.0,0.0
2016-10-26,0,0.0,,0.0,0.0
2016-10-27,81,0.0,,0.0,0.0
2016-10-28,85,0.0,,0.0,0.0
2016-10-29,0,0.0,,0.0,0.0
2016-10-30,48,0.0,,0.0,0.0
2016-10-31,0,0.0,,0.0,0.0
2016-11-01,28,0.0,False,0.0,0.0
2016-11-02,0,0.0,,0.0,0.0
2016-11-03,0,0.0,,0.0,0.0
2016-11-04,55,0.0,,0.0,0.0
2016-11-05,32,0.0,,0.0,0.0
2016-11-06,31,0.0,,0.0,0.0
2016-11-07,26,0.0,,0.0,0.0
2016-11-08,25,0.0,,0.0,0.0
2016-11-09,42,0.0,,0.0,0.0
2016-11-10,53,0.0,,0.0,0.0
2016-11-11,55,0.0,,0.0,0.0
2016-11-12,0,0.0,,0.0,0.0
2016-11-13,0,0.0,,0.0,0.0
2016-11-14,78,0.0,,0.0,0.0
2016-11-15,26,0.0,,0.0,0.0
2016-11-16,0,0.0,,0.0,0.0
2016-11-17,26,0.0,,0.0,0.0
2016-11-18,54,0.0,,0.0,0.0
2016-11-19,0,0.0,,0.0,0.0
2016-11-20,0,0.0,,0.0,0.0
2016-11-21,53,0.0,,0.0,0.0
2016-11-22,0,0.0,,0.0,0.0
2016-11-23,57,0.0,,0.0,0.0
2016-11-24,0,0.0,,0.0,0.0
2016-11-25,29,0.0,,0.0,0.0
2016-11-26,0,0.0,,0.0,0.0
2016-11-27,30,0.0,,0.0,0.0
2016-11-28,0,0.0,,0.0,0.0
2016-11-29,73,0.0,,0.0,0.0
2016-11-30,100,0.0,,0.0,0.0
2016-12-01,49,0.0,False,0.0,0.0
